adult	belongs_to_collection	budget	genres	homepage	id	imdb_id	original_language	original_title	overview	popularity	poster_path	production_companies	production_countries	release_date	revenue	runtime	spoken_languages	status	tagline	title	video	vote_average	vote_count
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]		85758	tt0102659	en	Perry Mason: The Case of the Glass Coffin	David Katz is a world famous magician and he comes to Denver with his group to perform for a charity gala for disabled children. Also there is Perry and Della as all three are supporters of the charity. Kate Ford, an assistant with an arrogant attitude, tells David that she is, from now on, going to do an illusion in which an assistant is raised in a glass coffin only to disappear when the coffin is opened up in the air (while the assistant climbs out before the coffin is raised.) After a one night stand with David, Kate is pregnant and she blackmails David with this. David and his wife Judy can't have children so that comes as a double blow to them. However Kate, with her attitude, creates much hatred at her from the rest of the group. At the gala, the glass coffin is raised but when it opens Kate's dead body falls to the ground - strangled.	0.053218	/eM3BdiFPmwnlxHMEmebDMB9E6rJ.jpg	[]	[]	5/14/1991	0	100	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Perry Mason: The Case of the Glass Coffin	FALSE	7	1
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]		84705	tt0440445	cn	å…¬ä¸»å¾©ä»‡è¨˜	A month after Wai Ming broke up with Ken, she finds nude pictures of her on his website. To get back at him, she teams up with his new girlfriend.	0.011516	/iwKxDi0C2QdEK9frtDPAtmtpl5P.jpg	[]	[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]	11/11/2004	0	97	[{'iso_639_1': 'cn', 'name': 'å¹¿å·žè¯ / å»£å·žè©±'}, {'iso_639_1': 'zh', 'name': 'æ™®é€šè¯'}]	Released		Beyond Our Ken	FALSE	0	0
FALSE		0	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]	http://incendo.ca/productions/swept-under	372490	tt4622018	en	Swept Under	Meet Morgan. At first glance, she's just your average cleaning lady. She has no problem getting her hands dirty, which is a good thing considering it's not fancy houses she cleans for a living - it's gruesome crime scenes. It's at one of these scenes that Morgan discovers a key piece of evidence overlooked by the forensics team. This, and her knack for reading blood splatter, catch Nick's attention, a newbie detective working the case. The pair soon become unofficial partners on what's become a stream of related murders and the closer they get to solving the mystery the closer they get to each other. But while they succeed in getting a confession from their primary suspect, their feelings for each other risk blinding them to the truth and they find themselves dangerously close to the real killer.	0.854625	/qZzw1atzorNrKWl5QCdYyzdK7uQ.jpg	[{'name': 'Canal+', 'id': 5358}, {'name': 'Incendo Productions', 'id': 13404}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}]	12/6/2015	0	91	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		Swept Under	FALSE	4.4	12
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]		403570	tt3567194	en	Red Dog: True Blue	Explores the early events leading up to Red Dog's discovery on the road to Dampier, and his ultimate rise from ordinary dog to Australian legend.	1.273964	/wltzaGp2sxQj8FhfY7v3wGlR7Yl.jpg	[{'name': 'Woss Group Film Productions', 'id': 53042}]	[{'iso_3166_1': 'AU', 'name': 'Australia'}]	12/26/2016	0	88	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Every Legend Has a Beginning.	Red Dog: True Blue	FALSE	5.9	9
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]		431742	tt5807628	en	The Last Dragonslayer	In a fantasy world where magic is being superceded by technology, an orphaned teen discovers her destiny to become a dragonslayer.	0.431003	/be39oeAlA13F8WrehNSWH15jRVF.jpg	[]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	12/25/2016	0	135	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Last Dragonslayer	FALSE	5.9	9
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		424014	tt6204874	it	Quel bravo ragazzo		2.107399	/zpX5SFpAB9Gc1PUM0EVQfTH8UcD.jpg	[]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	11/17/2016	0	0	[]	Released		Quel bravo ragazzo	FALSE	4.9	50
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		356324	tt4779036	en	Don't Blink: Robert Frank	The life and work of Robert Frankâ€”as a photographer and a filmmakerâ€”are so intertwined that they're one in the same, and the vast amount of territory he's covered, from The Americans in 1958 up to the present, is intimately registered in his now-formidable body of artistic gestures. From the early '90s on, Frank has been making his films and videos with the brilliant editor Laura Israel, who has helped him to keep things homemade and preserve the illuminating spark of first contact between camera and people/places. Don't Blink is Israel's like-minded portrait of her friend and collaborator, a lively rummage sale of images and sounds and recollected passages and unfathomable losses and friendships that leaves us a fast and fleeting imprint of the life of the Swiss-born man who reinvented himself the American way, and is still standing on ground of his own making at the age of 90.	0.135196	/obTIHR9GIY4YGzmk5pskXpKMV6W.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]	10/4/2015	0	82	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Don't Blink: Robert Frank	FALSE	8	1
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		124101	tt0105268	en	Rock Hudson's Home Movies	Documentary about the career and eventual death from AIDS of actor Rock Hudson.	0.000809	/or7td45C5BdAdmygl6GelyhUPLv.jpg	[]	[]	9/12/1992	0	63	[]	Released		Rock Hudson's Home Movies	FALSE	5	1
FALSE		0	[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]		210079	tt2836202	it	Oltre il guado	After a wildlife biologist (Marco Marchese) becomes trapped on the wrong side of the river while collecting data, he comes across an abandoned village. Taking shelter, he begins to suspect he may be sharing the grounds with more than just boar and deer.	1.798651	/tQYYqVG4v0mEeDUjBVGYOmbWKBo.jpg	[{'name': 'Collective Pictures', 'id': 26742}]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	6/21/2013	0	87	[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'sl', 'name': 'SlovenÅ¡Äina'}]	Released		Across the River	FALSE	4.9	17
FALSE		0	[{'id': 9648, 'name': 'Mystery'}]		226050	tt0102658	en	Perry Mason: The Case of the Fatal Fashion	Della's friend is accused of murdering a rival fashion magazine editor.	0.502877	/osDci3uzmRk7BErLMCwgbxOnSv2.jpg	[{'name': 'Viacom Productions', 'id': 12077}, {'name': 'Dean Hargrove Productions', 'id': 56689}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	9/24/1991	0	95	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Perry Mason: The Case of the Fatal Fashion	FALSE	6	1
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]	http://www.mylifetime.com/movies/the-capture-of-the-green-river-killer-i-ii	46121	tt1100911	en	The Capture of the Green River Killer	A pair of girls seeking adventure beyond the their Western Washington trailer park encounter the area's most ruthless serial killer. Based on Sheriff David Reichert's book, "Chasing the Devil: My Twenty-Year Quest to Capture the Green River Killer".	0.108464	/wlmLgAXhK7gdIoK37zirTHhf8zu.jpg	[]	[]	3/30/2008	0	180	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Capture of the Green River Killer	FALSE	7.3	2
FALSE		0	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]		228257	tt0105124	en	Perry Mason: The Case of the Fatal Framing	A painter, believed to be dead, returns to make allegations that a gallery owner is selling counterfeits of his work. Later, the artist is murdered.	0.91233	/a92hI21fWEw64FaRx7DEUMQskWM.jpg	[{'name': 'Viacom Productions', 'id': 12077}, {'name': 'Dean Hargrove Productions', 'id': 56689}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	3/1/1992	0	91	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Perry Mason: The Case of the Fatal Framing	FALSE	5	1
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]		95400	tt0105126	en	Perry Mason: The Case of the Reckless Romeo	Sleazy talk show host Ted Mayne writes a tell-all book, which enrages and embarrasses several very prominent women. One of them, actress Roxanne Shield, loses her composure during an interview and winds up making a televised death threat. Of course, when Ted is murdered, she is arrested. Witnesses claim they saw Roxanne outside his apartment that night and police later find the murder weapon in her car. Renowned defence attorney Perry Mason accepts the challenge of defending her in court.	0.012359	/q94HLftIcxSTYVMnjFypMmN2rMk.jpg	[]	[]	5/5/1992	0	86	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Perry Mason: The Case of the Reckless Romeo	FALSE	0	0
FALSE		0	[{'id': 878, 'name': 'Science Fiction'}]		152618	tt0398075	de	Galaxy Hunter	Well into the future, a senior interplanetary investigator, 3V3, sends a distress signal. Ginger, a tough and ravishing stellar investigator takes the assignment and follows the signal to a planet where a nasty villain, Zidian, is brewing and exporting an addictive drug called "toad." It's also he who has captured 3V3. Ginger recruits four tough female bounty hunters. We learn more about 3V3's identity and Ginger's skills at entrapment. Plus, there's Ray, a bartender who has a history with Ginger. Can the five women find and rescue 3V3, foil Zidian's plans, and escape with their lives?	0.473647	/5imDHllMaRXBlbk3pTdRYG10JF4.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	4/1/2004	0	86	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Galaxy Hunter	FALSE	5	1
FALSE		0	[{'id': 18, 'name': 'Drama'}]		389630	tt3910814	en	All We Had	A mother struggles to make a better life for her daughter.	1.356923	/8tMBGup98UrGgu5kYN83iOfyHZn.jpg	[{'name': 'Mustard & Co', 'id': 46160}, {'name': 'Straight Shot Films', 'id': 87427}, {'name': 'Jaro/Noelle Production', 'id': 87428}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	12/9/2016	0	105	[{'iso_639_1': 'en', 'name': 'English'}]	Released		All We Had	FALSE	5.8	18
FALSE	{'id': 48188, 'name': 'Poison Ivy Collection', 'poster_path': '/wKFflwLibrLXg7U8hcXnzGyziXz.jpg', 'backdrop_path': '/hFktEH1hJsf4kzTnYjJB8rMiJpl.jpg'}	1999000	[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]		18223	tt1131749	en	Poison Ivy: The Secret Society	A mysterious death of a young college student occurs late one night at a prestigious New England college...	2.84929	/yK8bbW5vUP8wQRIEL7strmyJy99.jpg	[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Cinetel Films', 'id': 10399}, {'name': 'New Line Home Entertainment', 'id': 39657}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	7/27/2008	0	95	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]	Released		Poison Ivy: The Secret Society	FALSE	4.2	12
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		268771	tt3062328	en	Superheroes: A Never-Ending Battle	Examines the dawn of the comic book genre and its powerful legacy, as well as the evolution of the characters who leapt from the pages over the last 75 years and their ongoing worldwide cultural impact. It chronicles how these disposable diversions were subject to intense government scrutiny for their influence on American children and how they were created in large part by the children of immigrants whose fierce loyalty to a new homeland laid the foundation for a multi-billion-dollar industry that is an influential part of our national identity.	1.25125	/gtzfPIJtyPIGFpnvEYuBAUw90D4.jpg	[]	[]	10/8/2013	0	156	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Superheroes: A Never-Ending Battle	FALSE	8	2
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		394689	tt5602318	en	Garfunkel and Oates: Trying to be Special	Garkfunkel and Oates: Trying to Be Special is the first special by the musical comedy duo of Kate Micucci and Riki Lindhome. The pair filmed the special at the Neptune Theatre in Seattle, and it features songs, comedy, and a new Garfunkel and Oates music video. The special will be released as a Vimeo original, and will be available on May 5, 2016.	0.55884	/vMnB5o1Yh2RJixFGhKs8UXNdZGO.jpg	[]	[]	5/5/2016	0	62	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Garfunkel and Oates: Trying to be Special	FALSE	7.7	6
FALSE		0	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]	http://www.lesfilmsdufleuve.be/en/la-fille-inconnue/	340481	tt4630550	fr	La Fille inconnue	Jenny, a young doctor who feels guilty after a young woman she refused to see winds up dead a few days later, decides to find out who the girl was, after the police can't identify the young woman.	4.707286	/o7UivjQSOHq936L4dUg2ZQq7MqA.jpg	[{'name': 'France 2 CinÃ©ma', 'id': 83}, {'name': 'Eurimages', 'id': 850}, {'name': 'Les Films Du Fleuve', 'id': 1926}, {'name': 'Archipel 35', 'id': 2695}, {'name': 'Vlaams Audiovisueel fonds', 'id': 3132}, {'name': 'Canal+', 'id': 5358}, {'name': 'Savage Film', 'id': 7115}, {'name': 'Radio TÃ©lÃ©vision Belge Francophone (RTBF)', 'id': 7466}, {'name': 'CinÃ©+', 'id': 10611}, {'name': 'France TÃ©lÃ©visions', 'id': 11795}, {'name': "Centre du CinÃ©ma et de l'Audiovisuel de la FÃ©dÃ©ration Wallonie-Bruxelles", 'id': 11796}, {'name': 'VOO', 'id': 11797}, {'name': 'Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique', 'id': 11921}, {'name': 'Casa Kafka Pictures', 'id': 11924}, {'name': 'BE TV', 'id': 24430}, {'name': 'La Wallonie', 'id': 33956}]	[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]	10/5/2016	0	106	[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released	Masterful... A Deft, Meticulous Moral Drama.	The Unknown Girl	FALSE	5.9	62
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]		382501	tt3564574	fr	Eternity	The story of the women and relationships that define a family across a century.	7.88175	/8rTuXVTvOpxgOnYgNryrQxhov9s.jpg	[{'name': 'France 2 CinÃ©ma', 'id': 83}, {'name': 'PathÃ©', 'id': 7981}, {'name': 'ArtÃ©mis Productions', 'id': 11773}, {'name': 'Nord-Ouest Films', 'id': 57752}]	[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]	9/7/2016	0	115	[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		Eternity	FALSE	5.4	36
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		173189	tt2226050	en	Brian Posehn: The Fartist	Quirky comedian and actor Brian Posehn shares his stories of trying to be a better person in this stand-up set filmed live at Seattle's Neptune Theater.	0.682588	/8maa7ndeCEAzUMf2rYT0OFIlmZG.jpg	[{'name': 'New Wave Entertainment', 'id': 2953}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	3/1/2013	0	58	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Brian Posehn: The Fartist	FALSE	7.4	4
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		134680	tt1860180	en	Billy Gardell: Halftime	Billy Gardell, the star of CBS' hit comedy "Mike and Molly," returns home to Pittsburgh, where all the funny began for him, in a one-hour live event that celebrates working-class America.	0.007877	/3ypM4bwZTvUfXiKJTs0BaEZuBhe.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2/5/2011	60	60	[{'iso_639_1': 'en', 'name': 'English'}]	Rumored		Billy Gardell: Halftime	FALSE	0	0
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		375872	tt4806012	es	Cuerpo de Ã©lite		2.494716	/7RxMSqAt6PybjYW67wVXvlvjxc6.jpg	[{'name': 'Kowalski Films', 'id': 13287}, {'name': 'Atresmedia Cine', 'id': 29566}]	[{'iso_3166_1': 'ES', 'name': 'Spain'}]	8/26/2016	0	0	[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released	The best of the worst	Heroes Wanted	FALSE	4.5	40
FALSE		0	[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]		404791	tt4940370	sv	HundraettÃ¥ringen som smet frÃ¥n notan och fÃ¶rsvann	Drinking the tasty Folk Soda puts a spring in the 101 Year Old Manâ€™s step and his next adventure takes him around the World and back to Sweden, during which time he is chased by the CIA, a Balinese debt collector and becomes an executive at a soft drink company.	9.65288	/W6Zo1WVYwkAvZJzPRsHVzf4QL1.jpg	[{'name': 'Nice Flxpictures AB', 'id': 78848}]	[{'iso_3166_1': 'SE', 'name': 'Sweden'}]	12/25/2016	0	108	[{'iso_639_1': 'sv', 'name': 'svenska'}]	Released		The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared	FALSE	6.5	31
FALSE		13000000	[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]		369698	tt5157456	ru	Ð’Ð¸ÐºÐ¸Ð½Ð³	The early Middle Ages. A time of heavy swords and dark blood law. The ruling clan is in discord. The guilt for the accidental death of the brother has fallen on the Grand Duke. According to the law, revenge must be taken by the younger brother, a bastard. For the refusal to kill, he has to pay with eve- rything he had, because â€œfor peace you need more swords than for a warâ€...	3.880153	/ueZgNjkAGYjShdK60YCR23AdRC0.jpg	[{'name': 'Studio Trite', 'id': 6453}, {'name': 'Direktsiya Kino', 'id': 78782}]	[{'iso_3166_1': 'RU', 'name': 'Russia'}]	12/29/2016	0	133	[{'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]	Released	History is a symptom. The diagnosis is us.	Viking	FALSE	5.1	29
FALSE	{'id': 374930, 'name': 'Snow Queen Collection', 'poster_path': '/r2ONwf2TcKULpPAEpqfOAK2bgXi.jpg', 'backdrop_path': '/S53UcTvYXmfwNm5dOqXu6yMbuN.jpg'}	0	[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]		362058	tt4685554	ru	Ð¡Ð½ÐµÐ¶Ð½Ð°Ñ ÐºÐ¾Ñ€Ð¾Ð»ÐµÐ²Ð° 3. ÐžÐ³Ð¾Ð½ÑŒ Ð¸ Ð»ÐµÐ´	After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!	1.394369	/fewzNvOFM4TBcuOwsfGXyIUrwS2.jpg	[{'name': 'Wizart Animation', 'id': 46315}]	[{'iso_3166_1': 'RU', 'name': 'Russia'}]	12/29/2016	0	80	[{'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]	Released		The Snow Queen 3: Fire and Ice	FALSE	8.5	2
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		205236	tt0065075	en	El taxi de los conflictos	Musical. Thaddeus (Juanjo MenÃ©ndez) is a taxi driver who is about to experience a busy work day. Throughout the day you climb into his cab heteogÃ©neos the more characters, which give rise to the most varied situations. When one of them left in the taxi leaves a baby, Thaddeus will have to find out who's not forget that at the end of the day has a date with a mysterious woman (Concha Velasco), apparently, have to tell you something very important.	0.415923	/i1wD7UIXuST5Xyh2NhibDR8lpBs.jpg	[]	[{'iso_3166_1': 'ES', 'name': 'Spain'}]	5/31/1973	0	100	[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released		El taxi de los conflictos	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]		335450	tt0011401	en	Life of the Party	An attorney is thrust into wild adventures by an attractive young woman.	0.001179	/fLn9Ad1QTLrHUyc83miJQfgaQCS.jpg	[{'name': 'Famous Players-Lasky Corporation', 'id': 29729}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	11/21/1920	0	50	[]	Released		Life of the Party	FALSE	0	0
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.goodfortunefilm.com/	169840	tt1337048	en	Good Fortune	Filmmaker Landon Van Soest's thought documentary explores how massive international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit. Intimate portraits of three individuals living in the poorest areas of Kenya, Good Fortune explores how massive, international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit.	0.004712	/unnAORqPCXlS8ay7Lnu2VNZC8jM.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/1/2009	0	70	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Good Fortune	FALSE	0	0
FALSE		0	[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	http://www.avmevsimifilm.com/	50737	tt1668191	tr	Av Mevsimi	Veteran homicide cop Ferman (Åžener Åžen) and his hot-headed partner Ä°dris (Cem YÄ±lmaz) team up with rookie cop and anthropology major Hasan (Okan YalabÄ±k) to investigate the murder of a young woman. The suspects include her conservative family, who might have killed her for honor, her drug-dealing boyfriend and aged billionaire Battal (Ã‡etin Tekindor) who had taken the victim as his second wife.	1.59006	/yqmDH5wWOQkbNHNxU6Lhcb6F3mK.jpg	[{'name': 'Fida Film', 'id': 42712}, {'name': 'Pro Film', 'id': 75406}]	[{'iso_3166_1': 'TR', 'name': 'Turkey'}]	12/2/2010	0	144	[{'iso_639_1': 'tr', 'name': 'TÃ¼rkÃ§e'}]	Released	The lives of three homicide detectives are turned upside-down during a murder investigation.	Hunting Season	FALSE	7.1	27
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]		31401	tt0201368	tr	ZÃ¼ÄŸÃ¼rt AÄŸa	The landowner (Agha) of the Haraptar village marries off his old father with the young and beautiful Kiraz. But on the nuptial night, his father dies and everthing starts to go bad for the Agha. Due to the long drought and provocations of Kekec Salman (big brother of Kiraz), the peasants steal the crops and run away to Istanbul. Without the peasants and crops, Agha is also forced to sell the village and move to Istanbul. But he cannot keep up with the big city life and consumes all his money and belongings. Agha's wife and relatives leave him during this downfall.	0.689375	/8l4MPxGniBwJNG0R5oR5f1iPhwY.jpg	[{'name': 'Mine Film', 'id': 57301}]	[{'iso_3166_1': 'TR', 'name': 'Turkey'}]	1/1/1985	0	101	[{'iso_639_1': 'tr', 'name': 'TÃ¼rkÃ§e'}]	Released		The Broken Landlord	FALSE	8.4	12
FALSE		0	[{'id': 14, 'name': 'Fantasy'}]		16122	tt0091766	en	Playing Beatie Bow	Abigail Kirk was an ordinary enough sixteen year old growing up in todays Sydney. An intriguing chain of events finds Abigail, through some eerie time shift, transported back one hundred years after watching some children playing a scary game called Beatie Bow.	0.000396	/p4PbR8GbjbzFV0UHl8aIMhfhK6r.jpg	[]	[{'iso_3166_1': 'AU', 'name': 'Australia'}]	8/7/1986	0	93	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Playing Beatie Bow	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]		377691	tt1740683	da	Mesteren	Simon is the king of the Danish art scene - eccentric, successful, wealthy, with a beautiful wife and a young mistress. Life is beautiful, until the day his unknown son Casper turns up and attracts all the attention. It turns out that Casper is the world-famous graffiti artist â€œThe Ghostâ€. This is a provocation and a challenge to Simon, and the relationship between father and son is put to a serious test. However, against all odds he two slowly grow closer to each other, but the question is whether blood ties are enough? Because after all Simon has no plans of being a father, and Casper has other plans with his father than simply getting to know himâ€¦	1.047288	/duAPHcXcrUviFtNmQOZ9cr8K63D.jpg	[{'name': 'Nimbus Film ApS', 'id': 155}, {'name': 'Hummel & Nimbus AS', 'id': 93815}]	[{'iso_3166_1': 'DK', 'name': 'Denmark'}]	3/2/2017	0	93	[{'iso_639_1': 'da', 'name': 'Dansk'}]	Released		The Man	FALSE	0	1
FALSE		0	[{'id': 18, 'name': 'Drama'}]		241140	tt2302739	de	My Beautiful Country - Die BrÃ¼cke am Ibar	A moving love story in a time of hatred: During the civil war in Kosovo, the young Serbian widow Danica falls in love with Ramiz, a Albanian soldier who, wounded in battle, seeks refuge in her home on the Serbian side of the River Ibar.	0.19529	/joi2N6oWQuj7ml2iCMXHQ0yQWn9.jpg	[{'name': 'Sperl Productions', 'id': 12801}, {'name': 'Maxima Film', 'id': 33276}, {'name': 'Atalanta', 'id': 46499}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'HR', 'name': 'Croatia'}]	12/11/2013	0	88	[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]	Released		My Beautiful Country	FALSE	4.3	2
FALSE		0	[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]	http://sheepandwolvesmovie.com/	394759	tt3746824	ru	Ð’Ð¾Ð»ÐºÐ¸ Ð¸ Ð¾Ð²Ñ†Ñ‹: Ð±Ðµ-Ðµ-Ðµ-Ð·ÑƒÐ¼Ð½Ð¾Ðµ Ð¿Ñ€ÐµÐ²Ñ€Ð°Ñ‰ÐµÐ½Ð¸Ðµ	In a magical faraway land, in a picturesque little village nestled among green meadows and rolling hills, lives a flock of carefree sheep. But their pastoral and stress-free life is interrupted when a pack of wolves sets up camp in the nearby ravine.	6.184098	/gXvTI7F5Rle0A1NHZnMHo25Smft.jpg	[{'name': 'CTB Film Company', 'id': 318}, {'name': 'Wizart Animation', 'id': 46315}]	[{'iso_3166_1': 'RU', 'name': 'Russia'}]	4/28/2016	0	97	[{'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]	Released	You can be whatever you want. The main thing is you remain yourself!	Sheep & Wolves	FALSE	6.5	11
